"X_trust","X_country","followup1","how_natural","other1","language","length","rating_list","text","number_of_reasons"
0.7616,"USA","9,10",1,"","no",24,"2, 3, 2, 4, 3, 2, 1, 2, 4, 4, 4, 2, 1, 2, 3, 4","Engaged in long-range strategic bombing of enemy targets in occupied Europe and Nazi Germany , attacking transportation, industry, oil industry and other measures as directed .",2
0.6764,"USA","5,6,10",1,"","no",24,"2, 3, 2, 4, 3, 2, 1, 2, 4, 4, 4, 2, 1, 2, 3, 4","Engaged in long-range strategic bombing of enemy targets in occupied Europe and Nazi Germany , attacking transportation, industry, oil industry and other measures as directed .",3
0.7383,"USA","5,10",1,"","no",24,"2, 3, 2, 4, 3, 2, 1, 2, 4, 4, 4, 2, 1, 2, 3, 4","Engaged in long-range strategic bombing of enemy targets in occupied Europe and Nazi Germany , attacking transportation, industry, oil industry and other measures as directed .",2
0.7403,"USA","7",1,"","no",24,"2, 3, 2, 4, 3, 2, 1, 2, 4, 4, 4, 2, 1, 2, 3, 4","Engaged in long-range strategic bombing of enemy targets in occupied Europe and Nazi Germany , attacking transportation, industry, oil industry and other measures as directed .",1
0.7307,"USA","5,7,9",1,"","no",24,"2, 3, 2, 4, 3, 2, 1, 2, 4, 4, 4, 2, 1, 2, 3, 4","Engaged in long-range strategic bombing of enemy targets in occupied Europe and Nazi Germany , attacking transportation, industry, oil industry and other measures as directed .",3
0.6281,"USA","5",1,"","no",24,"2, 3, 2, 4, 3, 2, 1, 2, 4, 4, 4, 2, 1, 2, 3, 4","Engaged in long-range strategic bombing of enemy targets in occupied Europe and Nazi Germany , attacking transportation, industry, oil industry and other measures as directed .",1
0.3859,"USA","",4,"","no",24,"2, 3, 2, 4, 3, 2, 1, 2, 4, 4, 4, 2, 1, 2, 3, 4","Engaged in long-range strategic bombing of enemy targets in occupied Europe and Nazi Germany , attacking transportation, industry, oil industry and other measures as directed .",0
0.7378,"USA","5,6,9",1,"","no",24,"2, 3, 2, 4, 3, 2, 1, 2, 4, 4, 4, 2, 1, 2, 3, 4","Engaged in long-range strategic bombing of enemy targets in occupied Europe and Nazi Germany , attacking transportation, industry, oil industry and other measures as directed .",3
0.7963,"USA","6,9",1,"","no",24,"2, 3, 2, 4, 3, 2, 1, 2, 4, 4, 4, 2, 1, 2, 3, 4","Engaged in long-range strategic bombing of enemy targets in occupied Europe and Nazi Germany , attacking transportation, industry, oil industry and other measures as directed .",2
0.7307,"USA","",4,"","no",11,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","From 1961 to 1963 Jones taught at Croydon College of Art.",0
0.3859,"USA","",4,"","no",11,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","From 1961 to 1963 Jones taught at Croydon College of Art.",0
0.7249,"USA","",4,"","no",11,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","From 1961 to 1963 Jones taught at Croydon College of Art.",0
0.7963,"USA","10",1,"","no",11,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","From 1961 to 1963 Jones taught at Croydon College of Art.",1
0.4258,"USA","",4,"","no",11,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","From 1961 to 1963 Jones taught at Croydon College of Art.",0
0.7167,"CAN","",4,"","no",11,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","From 1961 to 1963 Jones taught at Croydon College of Art.",0
0.8441,"USA","",4,"","no",11,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","From 1961 to 1963 Jones taught at Croydon College of Art.",0
0.6342,"USA","",4,"","no",11,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","From 1961 to 1963 Jones taught at Croydon College of Art.",0
0.6756,"CAN","6",1,"","no",11,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","From 1961 to 1963 Jones taught at Croydon College of Art.",1
0.7875,"USA","10",1,"","no",11,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","From 1961 to 1963 Jones taught at Croydon College of Art.",1
0.6149,"IRL","",4,"","no",11,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","From 1961 to 1963 Jones taught at Croydon College of Art.",0
0.4558,"USA","",4,"","no",11,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","From 1961 to 1963 Jones taught at Croydon College of Art.",0
0.4407,"USA","",4,"","no",11,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","From 1961 to 1963 Jones taught at Croydon College of Art.",0
0.5386,"GBR","",4,"","no",11,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","From 1961 to 1963 Jones taught at Croydon College of Art.",0
0.7886,"GBR","9,10",1,"","no",11,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","From 1961 to 1963 Jones taught at Croydon College of Art.",2
0.7088,"USA","",4,"","no",11,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","From 1961 to 1963 Jones taught at Croydon College of Art.",0
0.7337,"CAN","6",1,"","no",11,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","From 1961 to 1963 Jones taught at Croydon College of Art.",1
0.6597,"USA","",4,"","no",11,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","From 1961 to 1963 Jones taught at Croydon College of Art.",0
0.7222,"CAN","",4,"","no",11,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","From 1961 to 1963 Jones taught at Croydon College of Art.",0
0.7223,"GBR","",4,"","no",11,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3","From 1961 to 1963 Jones taught at Croydon College of Art.",0
0.3859,"USA","",4,"","en",12,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4","From 1970 to 1982 , Wellink worked at the Dutch Ministry of Finance .",0
0.7963,"USA","",4,"","en",12,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4","From 1970 to 1982 , Wellink worked at the Dutch Ministry of Finance .",0
0.7167,"CAN","",4,"","en",12,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4","From 1970 to 1982 , Wellink worked at the Dutch Ministry of Finance .",0
0.8441,"USA","",4,"","en",12,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4","From 1970 to 1982 , Wellink worked at the Dutch Ministry of Finance .",0
0.7875,"USA","",4,"","en",12,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4","From 1970 to 1982 , Wellink worked at the Dutch Ministry of Finance .",0
0.4407,"USA","",4,"","en",12,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4","From 1970 to 1982 , Wellink worked at the Dutch Ministry of Finance .",0
0.4558,"USA","",4,"","en",12,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4","From 1970 to 1982 , Wellink worked at the Dutch Ministry of Finance .",0
0.5386,"GBR","",4,"","en",12,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4","From 1970 to 1982 , Wellink worked at the Dutch Ministry of Finance .",0
0.7886,"GBR","",4,"","en",12,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4","From 1970 to 1982 , Wellink worked at the Dutch Ministry of Finance .",0
0.7088,"USA","8,9",1,"","en",12,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4","From 1970 to 1982 , Wellink worked at the Dutch Ministry of Finance .",2
0.4258,"USA","",4,"","en",12,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4","From 1970 to 1982 , Wellink worked at the Dutch Ministry of Finance .",0
0.7337,"CAN","",4,"","en",12,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4","From 1970 to 1982 , Wellink worked at the Dutch Ministry of Finance .",0
0.6597,"USA","",4,"","en",12,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4","From 1970 to 1982 , Wellink worked at the Dutch Ministry of Finance .",0
0.7223,"GBR","",4,"","en",12,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4","From 1970 to 1982 , Wellink worked at the Dutch Ministry of Finance .",0
0.4558,"USA","",4,"","es",17,"3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 4, 1, 3, 1, 2","Gaga costumes throughout the video consists mainly of a single computer that was designed by Gianni Versace.",0
0.4407,"USA","",4,"","es",17,"3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 4, 1, 3, 1, 2","Gaga costumes throughout the video consists mainly of a single computer that was designed by Gianni Versace.",0
0.5386,"GBR","",4,"","es",17,"3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 4, 1, 3, 1, 2","Gaga costumes throughout the video consists mainly of a single computer that was designed by Gianni Versace.",0
0.7337,"CAN","9,10",1,"","es",17,"3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 4, 1, 3, 1, 2","Gaga costumes throughout the video consists mainly of a single computer that was designed by Gianni Versace.",2
0.6597,"USA","",4,"","es",17,"3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 4, 1, 3, 1, 2","Gaga costumes throughout the video consists mainly of a single computer that was designed by Gianni Versace.",0
0.4558,"USA","",4,"","en",23,"4, 4, 3, 3, 2, 1, 2, 4, 4, 3, 2, 3, 2, 4, 1, 2, 4","Geertz's final category of slametans , intermittently occurring and dependent on a specific situation , are somewhat less frequent and tend to be smaller affairs .",0
0.4407,"USA","",4,"","en",23,"4, 4, 3, 3, 2, 1, 2, 4, 4, 3, 2, 3, 2, 4, 1, 2, 4","Geertz's final category of slametans , intermittently occurring and dependent on a specific situation , are somewhat less frequent and tend to be smaller affairs .",0
0.5386,"GBR","",4,"","en",23,"4, 4, 3, 3, 2, 1, 2, 4, 4, 3, 2, 3, 2, 4, 1, 2, 4","Geertz's final category of slametans , intermittently occurring and dependent on a specific situation , are somewhat less frequent and tend to be smaller affairs .",0
0.3859,"USA","",4,"","en",23,"4, 4, 3, 3, 2, 1, 2, 4, 4, 3, 2, 3, 2, 4, 1, 2, 4","Geertz's final category of slametans , intermittently occurring and dependent on a specific situation , are somewhat less frequent and tend to be smaller affairs .",0
0.7337,"CAN","",4,"","en",23,"4, 4, 3, 3, 2, 1, 2, 4, 4, 3, 2, 3, 2, 4, 1, 2, 4","Geertz's final category of slametans , intermittently occurring and dependent on a specific situation , are somewhat less frequent and tend to be smaller affairs .",0
0.6597,"USA","",4,"","en",23,"4, 4, 3, 3, 2, 1, 2, 4, 4, 3, 2, 3, 2, 4, 1, 2, 4","Geertz's final category of slametans , intermittently occurring and dependent on a specific situation , are somewhat less frequent and tend to be smaller affairs .",0
0.8441,"USA","",4,"","zh",18,"4, 4, 3, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 3, 4, 2","Given this approach, language and literacy interventions take place continually , while strengthening the bond between parents and children .",0
0.4558,"USA","",4,"","zh",18,"4, 4, 3, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 3, 4, 2","Given this approach, language and literacy interventions take place continually , while strengthening the bond between parents and children .",0
0.4407,"USA","",4,"","zh",18,"4, 4, 3, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 3, 4, 2","Given this approach, language and literacy interventions take place continually , while strengthening the bond between parents and children .",0
0.3859,"USA","",4,"","zh",18,"4, 4, 3, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 3, 4, 2","Given this approach, language and literacy interventions take place continually , while strengthening the bond between parents and children .",0
0.5386,"GBR","",4,"","zh",18,"4, 4, 3, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 3, 4, 2","Given this approach, language and literacy interventions take place continually , while strengthening the bond between parents and children .",0
0.7337,"CAN","",4,"","zh",18,"4, 4, 3, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 3, 4, 2","Given this approach, language and literacy interventions take place continually , while strengthening the bond between parents and children .",0
0.6597,"USA","",4,"","zh",18,"4, 4, 3, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 3, 4, 2","Given this approach, language and literacy interventions take place continually , while strengthening the bond between parents and children .",0
0.7167,"CAN","",4,"","zh",18,"4, 4, 3, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 3, 4, 2","Given this approach, language and literacy interventions take place continually , while strengthening the bond between parents and children .",0
0.4558,"USA","",4,"","zh",8,"2, 2, 1, 2, 1, 2, 1, 1, 1, 3, 1, 2, 1, 4","Guests have from two sports and entertainment world .",0
0.5386,"GBR","7",1,"","zh",8,"2, 2, 1, 2, 1, 2, 1, 1, 1, 3, 1, 2, 1, 4","Guests have from two sports and entertainment world .",1
0.7337,"CAN","6",1,"","zh",8,"2, 2, 1, 2, 1, 2, 1, 1, 1, 3, 1, 2, 1, 4","Guests have from two sports and entertainment world .",1
0.6597,"USA","",4,"","zh",8,"2, 2, 1, 2, 1, 2, 1, 1, 1, 3, 1, 2, 1, 4","Guests have from two sports and entertainment world .",0
0.4558,"USA","",4,"","en",17,"3, 2, 3, 1, 3, 2, 4, 4, 1, 1, 2, 1, 3, 4, 3, 3","Harold` s batman Private Albert Scriven wrote to his widow Mabel on 16 September describing what happened :",0
0.4407,"USA","",4,"","en",17,"3, 2, 3, 1, 3, 2, 4, 4, 1, 1, 2, 1, 3, 4, 3, 3","Harold` s batman Private Albert Scriven wrote to his widow Mabel on 16 September describing what happened :",0
0.5386,"GBR","",4,"","en",17,"3, 2, 3, 1, 3, 2, 4, 4, 1, 1, 2, 1, 3, 4, 3, 3","Harold` s batman Private Albert Scriven wrote to his widow Mabel on 16 September describing what happened :",0
0.7337,"CAN","6,7,10",1,"","en",17,"3, 2, 3, 1, 3, 2, 4, 4, 1, 1, 2, 1, 3, 4, 3, 3","Harold` s batman Private Albert Scriven wrote to his widow Mabel on 16 September describing what happened :",3
0.6597,"USA","10",1,"","en",17,"3, 2, 3, 1, 3, 2, 4, 4, 1, 1, 2, 1, 3, 4, 3, 3","Harold` s batman Private Albert Scriven wrote to his widow Mabel on 16 September describing what happened :",1
0.4558,"USA","",4,"","ja",9,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 2, 4","Haslum is a district in the municipality Baerum , Norway .",0
0.4407,"USA","",4,"","ja",9,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 2, 4","Haslum is a district in the municipality Baerum , Norway .",0
0.5386,"GBR","",4,"","ja",9,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 2, 4","Haslum is a district in the municipality Baerum , Norway .",0
0.3859,"USA","",4,"","ja",9,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 2, 4","Haslum is a district in the municipality Baerum , Norway .",0
0.7337,"CAN","",4,"","ja",9,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 2, 4","Haslum is a district in the municipality Baerum , Norway .",0
0.6597,"USA","",4,"","ja",9,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 2, 4","Haslum is a district in the municipality Baerum , Norway .",0
0.8441,"USA","5,9,10",1,"","en",21,"4, 2, 4, 2, 1, 3, 2, 3, 4, 2, 3, 4, 1, 3, 2, 4","He has established three international organizations ; are Sawaad-e-A’zam , Ahle Sunnat Haqeeqee and International Sunni Movement which are non-profit and non-political movements .",3
0.4558,"USA","",4,"","en",21,"4, 2, 4, 2, 1, 3, 2, 3, 4, 2, 3, 4, 1, 3, 2, 4","He has established three international organizations ; are Sawaad-e-A’zam , Ahle Sunnat Haqeeqee and International Sunni Movement which are non-profit and non-political movements .",0
0.4407,"USA","",4,"","en",21,"4, 2, 4, 2, 1, 3, 2, 3, 4, 2, 3, 4, 1, 3, 2, 4","He has established three international organizations ; are Sawaad-e-A’zam , Ahle Sunnat Haqeeqee and International Sunni Movement which are non-profit and non-political movements .",0
0.3859,"USA","",4,"","en",21,"4, 2, 4, 2, 1, 3, 2, 3, 4, 2, 3, 4, 1, 3, 2, 4","He has established three international organizations ; are Sawaad-e-A’zam , Ahle Sunnat Haqeeqee and International Sunni Movement which are non-profit and non-political movements .",0
0.5386,"GBR","",4,"","en",21,"4, 2, 4, 2, 1, 3, 2, 3, 4, 2, 3, 4, 1, 3, 2, 4","He has established three international organizations ; are Sawaad-e-A’zam , Ahle Sunnat Haqeeqee and International Sunni Movement which are non-profit and non-political movements .",0
0.7337,"CAN","6,7,10",1,"","en",21,"4, 2, 4, 2, 1, 3, 2, 3, 4, 2, 3, 4, 1, 3, 2, 4","He has established three international organizations ; are Sawaad-e-A’zam , Ahle Sunnat Haqeeqee and International Sunni Movement which are non-profit and non-political movements .",3
0.6597,"USA","",4,"","en",21,"4, 2, 4, 2, 1, 3, 2, 3, 4, 2, 3, 4, 1, 3, 2, 4","He has established three international organizations ; are Sawaad-e-A’zam , Ahle Sunnat Haqeeqee and International Sunni Movement which are non-profit and non-political movements .",0
0.7307,"USA","5,9,10",1,"","en",15,"3, 4, 4, 3, 1, 4, 3, 1, 3, 3, 1, 2, 1, 1, 2, 4","He is an acute ... and discriminat ... logician  with  the habitual coolness and caution  of the lawyer .",3
0.7378,"USA","8,10",1,"","en",15,"3, 4, 4, 3, 1, 4, 3, 1, 3, 3, 1, 2, 1, 1, 2, 4","He is an acute ... and discriminat ... logician  with  the habitual coolness and caution  of the lawyer .",2
0.3859,"USA","",4,"","en",15,"3, 4, 4, 3, 1, 4, 3, 1, 3, 3, 1, 2, 1, 1, 2, 4","He is an acute ... and discriminat ... logician  with  the habitual coolness and caution  of the lawyer .",0
0.7249,"USA","5,6,10",1,"","en",15,"3, 4, 4, 3, 1, 4, 3, 1, 3, 3, 1, 2, 1, 1, 2, 4","He is an acute ... and discriminat ... logician  with  the habitual coolness and caution  of the lawyer .",3
0.7963,"USA","7,10",1,"","en",15,"3, 4, 4, 3, 1, 4, 3, 1, 3, 3, 1, 2, 1, 1, 2, 4","He is an acute ... and discriminat ... logician  with  the habitual coolness and caution  of the lawyer .",2
0.4258,"USA","7",1,"","en",15,"3, 4, 4, 3, 1, 4, 3, 1, 3, 3, 1, 2, 1, 1, 2, 4","He is an acute ... and discriminat ... logician  with  the habitual coolness and caution  of the lawyer .",1
0.7167,"CAN","8,9,10",1,"","en",15,"3, 4, 4, 3, 1, 4, 3, 1, 3, 3, 1, 2, 1, 1, 2, 4","He is an acute ... and discriminat ... logician  with  the habitual coolness and caution  of the lawyer .",3
0.5519,"GBR","8",1,"","en",15,"3, 4, 4, 3, 1, 4, 3, 1, 3, 3, 1, 2, 1, 1, 2, 4","He is an acute ... and discriminat ... logician  with  the habitual coolness and caution  of the lawyer .",1
0.8441,"USA","8",1,"","en",15,"3, 4, 4, 3, 1, 4, 3, 1, 3, 3, 1, 2, 1, 1, 2, 4","He is an acute ... and discriminat ... logician  with  the habitual coolness and caution  of the lawyer .",1
0.6342,"USA","8",1,"","en",15,"3, 4, 4, 3, 1, 4, 3, 1, 3, 3, 1, 2, 1, 1, 2, 4","He is an acute ... and discriminat ... logician  with  the habitual coolness and caution  of the lawyer .",1
0.7479,"CAN","8,10",1,"","en",15,"3, 4, 4, 3, 1, 4, 3, 1, 3, 3, 1, 2, 1, 1, 2, 4","He is an acute ... and discriminat ... logician  with  the habitual coolness and caution  of the lawyer .",2
0.6756,"CAN","9",1,"","en",15,"3, 4, 4, 3, 1, 4, 3, 1, 3, 3, 1, 2, 1, 1, 2, 4","He is an acute ... and discriminat ... logician  with  the habitual coolness and caution  of the lawyer .",1
0.7875,"USA","8,10",1,"","en",15,"3, 4, 4, 3, 1, 4, 3, 1, 3, 3, 1, 2, 1, 1, 2, 4","He is an acute ... and discriminat ... logician  with  the habitual coolness and caution  of the lawyer .",2
0.6149,"IRL","",4,"","en",15,"3, 4, 4, 3, 1, 4, 3, 1, 3, 3, 1, 2, 1, 1, 2, 4","He is an acute ... and discriminat ... logician  with  the habitual coolness and caution  of the lawyer .",0
0.4558,"USA","",4,"","en",15,"3, 4, 4, 3, 1, 4, 3, 1, 3, 3, 1, 2, 1, 1, 2, 4","He is an acute ... and discriminat ... logician  with  the habitual coolness and caution  of the lawyer .",0
0.4407,"USA","",4,"","en",15,"3, 4, 4, 3, 1, 4, 3, 1, 3, 3, 1, 2, 1, 1, 2, 4","He is an acute ... and discriminat ... logician  with  the habitual coolness and caution  of the lawyer .",0
0.7447,"CAN","5,8,10",1,"","en",15,"3, 4, 4, 3, 1, 4, 3, 1, 3, 3, 1, 2, 1, 1, 2, 4","He is an acute ... and discriminat ... logician  with  the habitual coolness and caution  of the lawyer .",3
0.5386,"GBR","",4,"","en",15,"3, 4, 4, 3, 1, 4, 3, 1, 3, 3, 1, 2, 1, 1, 2, 4","He is an acute ... and discriminat ... logician  with  the habitual coolness and caution  of the lawyer .",0
0.4,"CAN","8",1,"","en",15,"3, 4, 4, 3, 1, 4, 3, 1, 3, 3, 1, 2, 1, 1, 2, 4","He is an acute ... and discriminat ... logician  with  the habitual coolness and caution  of the lawyer .",1
