"followup1","how_natural","other1","language","length","max_workers","mop","rating_list","text","number_of_reasons"
"5,6",1,"","no",11,17,"MOP4","3, 3, 3, 2, 2, 4, 4, 2, 1, 1, 4, 1, 2, 3, 1, 2, 3","Qun -Quran or Qun - Qiran ( r.1251 - c.1280 ) was khan of Orda 's Ulus .",2
"5,6",1,"","no",11,17,"MOP4","3, 3, 3, 2, 2, 4, 4, 2, 1, 1, 4, 1, 2, 3, 1, 2, 3","Qun -Quran or Qun - Qiran ( r.1251 - c.1280 ) was khan of Orda 's Ulus .",2
"",4,"","no",11,17,"MOP4","3, 3, 3, 2, 2, 4, 4, 2, 1, 1, 4, 1, 2, 3, 1, 2, 3","Qun -Quran or Qun - Qiran ( r.1251 - c.1280 ) was khan of Orda 's Ulus .",0
"",4,"","no",11,17,"MOP4","3, 3, 3, 2, 2, 4, 4, 2, 1, 1, 4, 1, 2, 3, 1, 2, 3","Qun -Quran or Qun - Qiran ( r.1251 - c.1280 ) was khan of Orda 's Ulus .",0
"10",1,"","no",11,17,"MOP4","3, 3, 3, 2, 2, 4, 4, 2, 1, 1, 4, 1, 2, 3, 1, 2, 3","Qun -Quran or Qun - Qiran ( r.1251 - c.1280 ) was khan of Orda 's Ulus .",1
"",4,"","no",11,17,"MOP4","3, 3, 3, 2, 2, 4, 4, 2, 1, 1, 4, 1, 2, 3, 1, 2, 3","Qun -Quran or Qun - Qiran ( r.1251 - c.1280 ) was khan of Orda 's Ulus .",0
"",4,"","no",11,17,"MOP4","3, 3, 3, 2, 2, 4, 4, 2, 1, 1, 4, 1, 2, 3, 1, 2, 3","Qun -Quran or Qun - Qiran ( r.1251 - c.1280 ) was khan of Orda 's Ulus .",0
"",4,"","no",11,17,"MOP4","3, 3, 3, 2, 2, 4, 4, 2, 1, 1, 4, 1, 2, 3, 1, 2, 3","Qun -Quran or Qun - Qiran ( r.1251 - c.1280 ) was khan of Orda 's Ulus .",0
"11",3,"I think the k in khan should be capitalized.  I was unsure if this would fall under punctuation.","no",11,17,"MOP4","3, 3, 3, 2, 2, 4, 4, 2, 1, 1, 4, 1, 2, 3, 1, 2, 3","Qun -Quran or Qun - Qiran ( r.1251 - c.1280 ) was khan of Orda 's Ulus .",1
"5",2,"","no",11,17,"MOP4","3, 3, 3, 2, 2, 4, 4, 2, 1, 1, 4, 1, 2, 3, 1, 2, 3","Qun -Quran or Qun - Qiran ( r.1251 - c.1280 ) was khan of Orda 's Ulus .",1
"",4,"","no",11,17,"MOP4","3, 3, 3, 2, 2, 4, 4, 2, 1, 1, 4, 1, 2, 3, 1, 2, 3","Qun -Quran or Qun - Qiran ( r.1251 - c.1280 ) was khan of Orda 's Ulus .",0
"",4,"","no",11,17,"MOP4","3, 3, 3, 2, 2, 4, 4, 2, 1, 1, 4, 1, 2, 3, 1, 2, 3","Qun -Quran or Qun - Qiran ( r.1251 - c.1280 ) was khan of Orda 's Ulus .",0
"",4,"","no",11,17,"MOP4","3, 3, 3, 2, 2, 4, 4, 2, 1, 1, 4, 1, 2, 3, 1, 2, 3","Qun -Quran or Qun - Qiran ( r.1251 - c.1280 ) was khan of Orda 's Ulus .",0
"8",3,"","no",11,17,"MOP4","3, 3, 3, 2, 2, 4, 4, 2, 1, 1, 4, 1, 2, 3, 1, 2, 3","Qun -Quran or Qun - Qiran ( r.1251 - c.1280 ) was khan of Orda 's Ulus .",1
"6",3,"","no",11,17,"MOP4","3, 3, 3, 2, 2, 4, 4, 2, 1, 1, 4, 1, 2, 3, 1, 2, 3","Qun -Quran or Qun - Qiran ( r.1251 - c.1280 ) was khan of Orda 's Ulus .",1
"8,10",3,"","no",11,17,"MOP4","3, 3, 3, 2, 2, 4, 4, 2, 1, 1, 4, 1, 2, 3, 1, 2, 3","Qun -Quran or Qun - Qiran ( r.1251 - c.1280 ) was khan of Orda 's Ulus .",2
"5",1,"","no",11,17,"MOP4","3, 3, 3, 2, 2, 4, 4, 2, 1, 1, 4, 1, 2, 3, 1, 2, 3","Qun -Quran or Qun - Qiran ( r.1251 - c.1280 ) was khan of Orda 's Ulus .",1
"7",3,"","no",11,17,"MOP4","3, 3, 3, 2, 2, 4, 4, 2, 1, 1, 4, 1, 2, 3, 1, 2, 3","Qun -Quran or Qun - Qiran ( r.1251 - c.1280 ) was khan of Orda 's Ulus .",1
"5,6",1,"","no",11,17,"MOP4","3, 3, 3, 2, 2, 4, 4, 2, 1, 1, 4, 1, 2, 3, 1, 2, 3","Qun -Quran or Qun - Qiran ( r.1251 - c.1280 ) was khan of Orda 's Ulus .",2
"7",3,"","no",11,17,"MOP4","3, 3, 3, 2, 2, 4, 4, 2, 1, 1, 4, 1, 2, 3, 1, 2, 3","Qun -Quran or Qun - Qiran ( r.1251 - c.1280 ) was khan of Orda 's Ulus .",1
"7",3,"","zh",18,18,"MOP4","3, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 4","Randonneuring bike way , requiring almost covers a long period of time the generous allocation of continuous riding distance.",1
"8,9",2,"","zh",18,18,"MOP4","3, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 4","Randonneuring bike way , requiring almost covers a long period of time the generous allocation of continuous riding distance.",2
"9",2,"","zh",18,18,"MOP4","3, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 4","Randonneuring bike way , requiring almost covers a long period of time the generous allocation of continuous riding distance.",1
"",4,"","zh",18,18,"MOP4","3, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 4","Randonneuring bike way , requiring almost covers a long period of time the generous allocation of continuous riding distance.",0
"11",1,"simply doesn't make sense","zh",18,18,"MOP4","3, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 4","Randonneuring bike way , requiring almost covers a long period of time the generous allocation of continuous riding distance.",1
"",4,"","zh",18,18,"MOP4","3, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 4","Randonneuring bike way , requiring almost covers a long period of time the generous allocation of continuous riding distance.",0
"5,7,9",1,"","zh",18,18,"MOP4","3, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 4","Randonneuring bike way , requiring almost covers a long period of time the generous allocation of continuous riding distance.",3
"5",1,"","zh",18,18,"MOP4","3, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 4","Randonneuring bike way , requiring almost covers a long period of time the generous allocation of continuous riding distance.",1
"5",3,"","zh",18,18,"MOP4","3, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 4","Randonneuring bike way , requiring almost covers a long period of time the generous allocation of continuous riding distance.",1
"5,6,8",2,"","zh",18,18,"MOP4","3, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 4","Randonneuring bike way , requiring almost covers a long period of time the generous allocation of continuous riding distance.",3
"5,7,9",1,"","zh",18,18,"MOP4","3, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 4","Randonneuring bike way , requiring almost covers a long period of time the generous allocation of continuous riding distance.",3
"5",1,"","zh",18,18,"MOP4","3, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 4","Randonneuring bike way , requiring almost covers a long period of time the generous allocation of continuous riding distance.",1
"",4,"","zh",18,18,"MOP4","3, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 4","Randonneuring bike way , requiring almost covers a long period of time the generous allocation of continuous riding distance.",0
"5,9,10",2,"","zh",18,18,"MOP4","3, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 4","Randonneuring bike way , requiring almost covers a long period of time the generous allocation of continuous riding distance.",3
"5,6,7,10",1,"","zh",18,18,"MOP4","3, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 4","Randonneuring bike way , requiring almost covers a long period of time the generous allocation of continuous riding distance.",4
"",4,"","zh",18,18,"MOP4","3, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 4","Randonneuring bike way , requiring almost covers a long period of time the generous allocation of continuous riding distance.",0
"5",1,"","zh",18,18,"MOP4","3, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 4","Randonneuring bike way , requiring almost covers a long period of time the generous allocation of continuous riding distance.",1
"5,7,8,9",1,"","zh",18,18,"MOP4","3, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 4","Randonneuring bike way , requiring almost covers a long period of time the generous allocation of continuous riding distance.",4
"5,8,9",1,"","zh",18,18,"MOP4","3, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 4","Randonneuring bike way , requiring almost covers a long period of time the generous allocation of continuous riding distance.",3
"5,8",1,"","zh",18,18,"MOP4","3, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 4","Randonneuring bike way , requiring almost covers a long period of time the generous allocation of continuous riding distance.",2
"",4,"","es",23,16,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4","Richard Hargrave Colless (born November 12, 1952 ) is an Australian politician and National Party member of the Legislative Council of New South Wales Australia .",0
"",4,"","es",23,16,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4","Richard Hargrave Colless (born November 12, 1952 ) is an Australian politician and National Party member of the Legislative Council of New South Wales Australia .",0
"",4,"","es",23,16,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4","Richard Hargrave Colless (born November 12, 1952 ) is an Australian politician and National Party member of the Legislative Council of New South Wales Australia .",0
"",4,"","es",23,16,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4","Richard Hargrave Colless (born November 12, 1952 ) is an Australian politician and National Party member of the Legislative Council of New South Wales Australia .",0
"",4,"","es",23,16,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4","Richard Hargrave Colless (born November 12, 1952 ) is an Australian politician and National Party member of the Legislative Council of New South Wales Australia .",0
"10",3,"","es",23,16,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4","Richard Hargrave Colless (born November 12, 1952 ) is an Australian politician and National Party member of the Legislative Council of New South Wales Australia .",1
"",4,"","es",23,16,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4","Richard Hargrave Colless (born November 12, 1952 ) is an Australian politician and National Party member of the Legislative Council of New South Wales Australia .",0
"",4,"","es",23,16,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4","Richard Hargrave Colless (born November 12, 1952 ) is an Australian politician and National Party member of the Legislative Council of New South Wales Australia .",0
"",4,"","es",23,16,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4","Richard Hargrave Colless (born November 12, 1952 ) is an Australian politician and National Party member of the Legislative Council of New South Wales Australia .",0
"",4,"","es",23,16,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4","Richard Hargrave Colless (born November 12, 1952 ) is an Australian politician and National Party member of the Legislative Council of New South Wales Australia .",0
"",4,"","es",23,16,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4","Richard Hargrave Colless (born November 12, 1952 ) is an Australian politician and National Party member of the Legislative Council of New South Wales Australia .",0
"",4,"","es",23,16,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4","Richard Hargrave Colless (born November 12, 1952 ) is an Australian politician and National Party member of the Legislative Council of New South Wales Australia .",0
"",4,"","es",23,16,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4","Richard Hargrave Colless (born November 12, 1952 ) is an Australian politician and National Party member of the Legislative Council of New South Wales Australia .",0
"",4,"","es",23,16,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4","Richard Hargrave Colless (born November 12, 1952 ) is an Australian politician and National Party member of the Legislative Council of New South Wales Australia .",0
"",4,"","es",23,16,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4","Richard Hargrave Colless (born November 12, 1952 ) is an Australian politician and National Party member of the Legislative Council of New South Wales Australia .",0
"",4,"","es",23,16,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4","Richard Hargrave Colless (born November 12, 1952 ) is an Australian politician and National Party member of the Legislative Council of New South Wales Australia .",0
"10",3,"","es",23,16,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4","Richard Hargrave Colless (born November 12, 1952 ) is an Australian politician and National Party member of the Legislative Council of New South Wales Australia .",1
"",4,"","es",23,16,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4","Richard Hargrave Colless (born November 12, 1952 ) is an Australian politician and National Party member of the Legislative Council of New South Wales Australia .",0
"",4,"","es",23,16,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4","Richard Hargrave Colless (born November 12, 1952 ) is an Australian politician and National Party member of the Legislative Council of New South Wales Australia .",0
"",4,"","es",23,16,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4","Richard Hargrave Colless (born November 12, 1952 ) is an Australian politician and National Party member of the Legislative Council of New South Wales Australia .",0
"5,10",1,"","ja",10,16,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 3, 2","Robert Clark ( March 14, born 1987 ) is an American actor .",2
"",4,"","ja",10,16,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 3, 2","Robert Clark ( March 14, born 1987 ) is an American actor .",0
"9",3,"","ja",10,16,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 3, 2","Robert Clark ( March 14, born 1987 ) is an American actor .",1
"5",3,"","ja",10,16,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 3, 2","Robert Clark ( March 14, born 1987 ) is an American actor .",1
"9,10",2,"","ja",10,16,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 3, 2","Robert Clark ( March 14, born 1987 ) is an American actor .",2
"",4,"","ja",10,16,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 3, 2","Robert Clark ( March 14, born 1987 ) is an American actor .",0
"5",3,"","ja",10,16,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 3, 2","Robert Clark ( March 14, born 1987 ) is an American actor .",1
"",4,"","ja",10,16,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 3, 2","Robert Clark ( March 14, born 1987 ) is an American actor .",0
"5",2,"","ja",10,16,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 3, 2","Robert Clark ( March 14, born 1987 ) is an American actor .",1
"5",3,"","ja",10,16,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 3, 2","Robert Clark ( March 14, born 1987 ) is an American actor .",1
"",4,"","ja",10,16,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 3, 2","Robert Clark ( March 14, born 1987 ) is an American actor .",0
"",4,"","ja",10,16,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 3, 2","Robert Clark ( March 14, born 1987 ) is an American actor .",0
"",4,"","ja",10,16,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 3, 2","Robert Clark ( March 14, born 1987 ) is an American actor .",0
"7",3,"","ja",10,16,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 3, 2","Robert Clark ( March 14, born 1987 ) is an American actor .",1
"",4,"","es",15,16,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 2, 4","Satiacum was convicted , but the Supreme Court of the State of Washington overturned the conviction .",0
"",4,"","es",15,16,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 2, 4","Satiacum was convicted , but the Supreme Court of the State of Washington overturned the conviction .",0
"7",2,"","es",15,16,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 2, 4","Satiacum was convicted , but the Supreme Court of the State of Washington overturned the conviction .",1
"",4,"","es",15,16,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 2, 4","Satiacum was convicted , but the Supreme Court of the State of Washington overturned the conviction .",0
"",4,"","es",15,16,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 2, 4","Satiacum was convicted , but the Supreme Court of the State of Washington overturned the conviction .",0
"",4,"","es",15,16,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 2, 4","Satiacum was convicted , but the Supreme Court of the State of Washington overturned the conviction .",0
"10",3,"","es",15,16,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 2, 4","Satiacum was convicted , but the Supreme Court of the State of Washington overturned the conviction .",1
"",4,"","es",15,16,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 2, 4","Satiacum was convicted , but the Supreme Court of the State of Washington overturned the conviction .",0
"",4,"","es",15,16,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 2, 4","Satiacum was convicted , but the Supreme Court of the State of Washington overturned the conviction .",0
"6",3,"","es",15,16,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 2, 4","Satiacum was convicted , but the Supreme Court of the State of Washington overturned the conviction .",1
"",4,"","es",15,16,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 2, 4","Satiacum was convicted , but the Supreme Court of the State of Washington overturned the conviction .",0
"",4,"","es",15,16,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 2, 4","Satiacum was convicted , but the Supreme Court of the State of Washington overturned the conviction .",0
"10,11",1,"Satiacum did not have his conviction overturned so this is false","es",15,16,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 2, 4","Satiacum was convicted , but the Supreme Court of the State of Washington overturned the conviction .",2
"",4,"","es",15,16,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 2, 4","Satiacum was convicted , but the Supreme Court of the State of Washington overturned the conviction .",0
"",4,"","es",15,16,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 2, 4","Satiacum was convicted , but the Supreme Court of the State of Washington overturned the conviction .",0
"",4,"","es",15,16,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 2, 4","Satiacum was convicted , but the Supreme Court of the State of Washington overturned the conviction .",0
"10",3,"","es",15,16,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 2, 4","Satiacum was convicted , but the Supreme Court of the State of Washington overturned the conviction .",1
"",4,"","es",15,16,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 2, 4","Satiacum was convicted , but the Supreme Court of the State of Washington overturned the conviction .",0
"",4,"","es",15,16,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 2, 4","Satiacum was convicted , but the Supreme Court of the State of Washington overturned the conviction .",0
"",4,"","es",15,16,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 2, 4","Satiacum was convicted , but the Supreme Court of the State of Washington overturned the conviction .",0
"",4,"","ja",12,15,"MOP4","3, 3, 3, 4, 3, 3, 3, 2, 4, 2, 3, 3, 2, 2, 1","Series is based on the novel written by Diana Gabaldon of  Outlander  .",0
"6",3,"","ja",12,15,"MOP4","3, 3, 3, 4, 3, 3, 3, 2, 4, 2, 3, 3, 2, 2, 1","Series is based on the novel written by Diana Gabaldon of  Outlander  .",1
"5,6,10",1,"","ja",12,15,"MOP4","3, 3, 3, 4, 3, 3, 3, 2, 4, 2, 3, 3, 2, 2, 1","Series is based on the novel written by Diana Gabaldon of  Outlander  .",3
"5,6,10",1,"","ja",12,15,"MOP4","3, 3, 3, 4, 3, 3, 3, 2, 4, 2, 3, 3, 2, 2, 1","Series is based on the novel written by Diana Gabaldon of  Outlander  .",3
"6",3,"","ja",12,15,"MOP4","3, 3, 3, 4, 3, 3, 3, 2, 4, 2, 3, 3, 2, 2, 1","Series is based on the novel written by Diana Gabaldon of  Outlander  .",1
"6",3,"","ja",12,15,"MOP4","3, 3, 3, 4, 3, 3, 3, 2, 4, 2, 3, 3, 2, 2, 1","Series is based on the novel written by Diana Gabaldon of  Outlander  .",1
"6",2,"","ja",12,15,"MOP4","3, 3, 3, 4, 3, 3, 3, 2, 4, 2, 3, 3, 2, 2, 1","Series is based on the novel written by Diana Gabaldon of  Outlander  .",1
"6",2,"","ja",12,15,"MOP4","3, 3, 3, 4, 3, 3, 3, 2, 4, 2, 3, 3, 2, 2, 1","Series is based on the novel written by Diana Gabaldon of  Outlander  .",1
"",4,"","ja",12,15,"MOP4","3, 3, 3, 4, 3, 3, 3, 2, 4, 2, 3, 3, 2, 2, 1","Series is based on the novel written by Diana Gabaldon of  Outlander  .",0
"",4,"","ja",12,15,"MOP4","3, 3, 3, 4, 3, 3, 3, 2, 4, 2, 3, 3, 2, 2, 1","Series is based on the novel written by Diana Gabaldon of  Outlander  .",0
"5",3,"","ja",12,15,"MOP4","3, 3, 3, 4, 3, 3, 3, 2, 4, 2, 3, 3, 2, 2, 1","Series is based on the novel written by Diana Gabaldon of  Outlander  .",1
"7",3,"","ja",12,15,"MOP4","3, 3, 3, 4, 3, 3, 3, 2, 4, 2, 3, 3, 2, 2, 1","Series is based on the novel written by Diana Gabaldon of  Outlander  .",1
"",4,"","ja",12,15,"MOP4","3, 3, 3, 4, 3, 3, 3, 2, 4, 2, 3, 3, 2, 2, 1","Series is based on the novel written by Diana Gabaldon of  Outlander  .",0
"",4,"","ja",12,15,"MOP4","3, 3, 3, 4, 3, 3, 3, 2, 4, 2, 3, 3, 2, 2, 1","Series is based on the novel written by Diana Gabaldon of  Outlander  .",0
"5",2,"","ja",12,15,"MOP4","3, 3, 3, 4, 3, 3, 3, 2, 4, 2, 3, 3, 2, 2, 1","Series is based on the novel written by Diana Gabaldon of  Outlander  .",1
"6",2,"","ja",12,15,"MOP4","3, 3, 3, 4, 3, 3, 3, 2, 4, 2, 3, 3, 2, 2, 1","Series is based on the novel written by Diana Gabaldon of  Outlander  .",1
