"MOP","language","text","length","rating_list","mean_rating","worker_1","worker_2","worker_3","worker_4","worker_5","worker_6","worker_7","worker_8","worker_9","worker_10","worker_11","worker_12","worker_13","worker_14","worker_15","worker_16","worker_17","worker_18","worker_19","worker_20","max_workers","std_dev","std_dev_4","std_dev_8","std_dev_12","std_dev_dropoff"
"MOP4","ja","Change to September 19, 1972 , the arm  Juan N. Alvarez of her former  ardent   the name of the (C77), it has been sold to Mexico Navy.",25,"1, 2, 1, 1, 2, 2, 1, 2, 2, 1, 2, 1, 2, 1, 1, 1, 3, 2",1.55555555556,1,2,1,1,2,2,1,2,2,1,2,1,2,1,1,1,3,2,,,18,0.615698763455199,0.5,0.534522483824849,0.522232967867094,0.103351225157219
"MOP4","ja","Robert Venturi , renovated the building for the use of academic in 1958 .",12,"3, 3, 2, 3, 3, 2, 4, 3, 4, 4, 3, 3, 1, 4, 4, 3",3.0625,3,3,2,3,3,2,4,3,4,4,3,3,1,4,4,3,,,,,16,0.853912563829966,0.5,0.640869944461656,0.668557923421521,0.0231454554770627
"MOP4","ja","Then , he was transferred to (TPG) theoretical physics group of Riazuddin who worked at Riazuddin in the development of nuclear weapons closely him.",22,"1, 2, 1, 3, 2, 2, 1, 2, 4, 3, 1, 2, 1, 1, 1, 1, 1, 1",1.66666666667,1,2,1,3,2,2,1,2,4,3,1,2,1,1,1,1,1,1,,,18,0.90748521297303,0.957427107756338,0.707106781186548,0.953462589245592,0.0234641232782327
"MOP4","ja","Flat fare was also considered , but it is inappropriate in most parts of London was felt .",16,"2, 1, 1, 1, 2, 2, 1, 2, 2, 2, 3, 1, 3, 1, 3, 1",1.75,2,1,1,1,2,2,1,2,2,2,3,1,3,1,3,1,,,,,16,0.774596669241483,0.5,0.534522483824849,0.65133894727893,0.0483236300389205
"MOP4","ja","After a short period of time keep the ship arrived in December 18 Long Beach , I went on a return voyage to the west coast .",25,"2, 2, 1, 2, 4, 2, 3, 3, 1, 1, 1, 3, 2, 2, 1, 3",2.0625,2,2,1,2,4,2,3,3,1,1,1,3,2,2,1,3,,,,,16,0.928708781050335,0.5,0.916125381312904,0.996204919895622,0.0118340127971456
"MOP4","ja","In addition , art appreciation tour to his Queen Mary College, South Woodford , England drew several students .",16,"4, 2, 3, 2, 1, 3, 1, 3, 2, 2, 2, 2, 4, 3, 1",2.33333333333,4,2,3,2,1,3,1,3,2,2,2,2,4,3,1,,,,,,15,0.975900072948533,0.957427107756338,1.06066017177982,0.866025403784439,0.0151311501180104
"MOP4","ja","While strengthening the bond between parent and child , this approach , given the literacy intervention take place constantly and language at the same time .",23,"1, 3, 1, 2, 3, 2, 2, 1, 2, 1, 1, 1, 2, 2, 2, 2",1.75,1,3,1,2,3,2,2,1,2,1,1,1,2,2,2,2,,,,,16,0.683130051063973,0.957427107756338,0.83452296039628,0.778498944161523,0.0431429881385897
"MOP4","ja","This temple , are made of sandstone gray fine-grained .",8,"2, 1, 2, 1, 2, 1, 2, 3, 2, 2, 1, 2, 1, 1, 2, 3, 1, 2",1.72222222222,2,1,2,1,2,1,2,3,2,2,1,2,1,1,2,3,1,2,,,18,0.669113158068688,0.577350269189626,0.707106781186548,0.621581560508061,0.0140168929952847
"MOP4","ja","And is held by two Labor councilors now .",8,"2, 3, 3, 3, 2, 3, 1, 2, 1, 1, 3, 2, 2, 3, 2, 2, 2",2.17647058824,2,3,3,3,2,3,1,2,1,1,3,2,2,3,2,2,2,,,,17,0.727606875108999,0.5,0.744023809142845,0.834847109936722,0.0469897941324845
"MOP4","ja","And now , he is a coach of KK Bosna .",9,"4, 4, 3, 3, 2, 2, 3, 4, 4, 3, 3, 4, 3, 4, 2, 3, 4",3.23529411765,4,4,3,3,2,2,3,4,4,3,3,4,3,4,2,3,4,,,,17,0.752446988556825,0.577350269189626,0.83452296039628,0.753778361444409,0.0221496806846581
"MOP4","ja","Led to Raymond , military march skirmish and Turks , the Anatolia between Amasya and Merzifon and a Kastamonu .",17,"1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",1.07142857143,1,1,1,2,1,1,1,1,1,1,1,1,1,1,,,,,,,14,0.267261241912424,0.5,0.353553390593274,0.288675134594813,0.0214138926823885
"MOP4","ja","According to the United States Census Bureau , the town has a total area ; land is it, it (5.00 %) is water .",19,"2, 2, 2, 3, 1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 1, 3",1.625,2,2,2,3,1,1,2,2,1,1,1,1,2,1,1,3,,,,,16,0.718795288428261,0.5,0.640869944461656,0.668557923421521,0.0725891157693969
"MOP4","ja","When trying to find Nina desperately , Theo has met a set hillside Theo his dog Marco Marco .",17,"2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",1.13333333333,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,,,,,,15,0.351865775274498,0.577350269189626,0.462910049886276,0.389249472080761,0.023668032824907
"MOP4","ja","Trust , was established by the Pastoral measurement of 1968 .",9,"3, 3, 4, 3, 4, 4, 2, 3, 4, 4, 3, 2, 3, 4, 3, 2, 3",3.17647058824,3,3,4,3,4,4,2,3,4,4,3,2,3,4,3,2,3,,,,17,0.727606875108999,0.5,0.707106781186548,0.753778361444409,0.0238753245600021
"MOP4","ja","Both works were commissioned many years after it sank to commemorate the victory of Denmark .",15,"4, 4, 3, 2, 4, 3, 4, 3, 4, 4, 3, 3, 3, 4, 3, 3, 4, 4",3.44444444444,4,4,3,2,4,3,4,3,4,4,3,3,3,4,3,3,4,4,,,18,0.615698763455199,0.957427107756338,0.744023809142845,0.668557923421521,0.00344042391169108
"MOP4","ja","Guests , it is from both the world of sports and entertainment .",11,"2, 3, 1, 2, 2, 3, 4, 1, 2, 2, 1, 2, 2, 2, 3, 2, 1",2.05882352941,2,3,1,2,2,3,4,1,2,2,1,2,2,2,3,2,1,,,,17,0.826936230559385,0.816496580927726,1.03509833901353,0.90033663737852,0.00687315727340665
"MOP4","ja","Zhu and became more anxious , in 904 , he had a ( Mr.叔琮) assassination emperor son Zhu Yougong adoptive his officers and City Shucong ( ShuTomoKyo ) .",23,"1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1",1.23529411765,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,,,,17,0.437237316097603,0.5,0.353553390593274,0.389249472080761,0.0231979804921906
"MOP4","ja","Mesocyclops is a genus of crustaceans of copepods in the family Cyclopidae.",12,"4, 2, 4, 4, 4, 3, 4, 4, 3, 4, 4, 4, 4, 4",3.71428571429,4,2,4,4,4,3,4,4,3,4,4,4,4,4,,,,,,,14,0.611249845502127,1,0.744023809142845,0.65133894727893,0.040089101776803
"MOP4","ja","The ( born November 12, 1952 ) , Richard Hargrave Colless is a member of the KMT Australian politicians and the Australian New South Wales Parliament .",23,"2, 4, 2, 4, 2, 2, 1, 3, 3, 4, 2, 4, 2, 2, 1, 4, 1",2.52941176471,2,4,2,4,2,2,1,3,3,4,2,4,2,2,1,4,1,,,,17,1.12459142907677,1.15470053837925,1.0690449676497,1.05528970602217,0.0644926016981548
"MOP4","ja","In addition , Joe DiMaggio , Joe Gordon , was Stan Musial league of its eight teams .",14,"2, 1, 1, 2, 2, 1, 2, 3, 1, 1, 2, 1, 2, 1, 2",1.6,2,1,1,2,2,1,2,3,1,1,2,1,2,1,2,,,,,,15,0.632455532033676,0.577350269189626,0.707106781186548,0.668557923421521,0.017988103554315
"MOP4","ja","The title of the first of them,  Home World  , was released on September 28, 1999 to sales success and critical acclaim .",21,"3, 3, 4, 4, 3, 2, 4, 3, 3, 3, 3, 3, 4, 4, 4, 4, 2, 4",3.33333333333,3,3,4,4,3,2,4,3,3,3,3,3,4,4,4,4,2,4,,,18,0.685994340570035,0.577350269189626,0.707106781186548,0.577350269189626,0.0668551532031451
"MOP4","ja","Posters before the mistake was discovered by Coca-Cola management has been distributed to shops bottle hotels and thousands of Australia .",20,"2, 1, 1, 2, 2, 2, 1, 1, 2, 1, 2, 3, 1, 1, 3, 4, 2",1.82352941176,2,1,1,2,2,2,1,1,2,1,2,3,1,1,3,4,2,,,,17,0.88284300116492,0.577350269189626,0.534522483824849,0.65133894727893,0.159096136709174
"MOP4","ja","Building of the parking lot was opened on June 1, 2013 .",11,"2, 2, 4, 2, 4, 2, 2, 2, 3, 3, 2, 3, 3, 3, 1, 3, 3",2.58823529412,2,2,4,2,4,2,2,2,3,3,2,3,3,3,1,3,3,,,,17,0.795206225564457,1,0.925820099772551,0.792961461098759,0.0386031622683346
"MOP4","ja","In the series then , help reunited with her father , Misao , as a result , Misao would be happy purely more Pretty Sammy .",21,"1, 1, 1, 2, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1",1.2,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,,,,,,15,0.560611910581388,0.5,0.744023809142845,0.621581560508061,0.0385327789338901
"MOP4","ja","Produced in 1910 , which was released on February 7, 1913 .",10,"3, 3, 2, 1, 2, 1, 2, 2, 4, 4, 2, 3, 2, 3, 3, 2, 3, 1",2.38888888889,3,3,2,1,2,1,2,2,4,4,2,3,2,3,3,2,3,1,,,18,0.916443823180533,0.957427107756338,0.755928946018454,0.996204919895622,0.0243489104423571
"MOP4","ja","The seat 14 , and defended the 9 of 18 seats Liberal Democratic Party has increased because of the election , you have conflict was in Kendal .",25,"1, 1, 3, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 3, 1",1.41176470588,1,1,3,1,1,1,2,1,1,1,1,2,1,2,1,3,1,,,,17,0.712287119900726,1,0.744023809142845,0.65133894727893,0.0950737200523579
"MOP4","ja","They are nocturnal , and breeding hunting , at night .",8,"1, 3, 2, 2, 2, 2, 2, 2, 3, 2, 1, 2, 3, 3, 2, 3, 2, 2",2.16666666667,1,3,2,2,2,2,2,2,3,2,1,2,3,3,2,3,2,2,,,18,0.618346942400842,0.816496580927726,0.534522483824849,0.603022689155527,0.0367611911669425
"MOP4","ja","First store was built and opened in 1885 , the railway siding .",11,"1, 2, 1, 2, 2, 2, 2, 2, 1, 1, 3, 2, 2, 1, 2, 1, 2",1.70588235294,1,2,1,2,2,2,2,2,1,1,3,2,2,1,2,1,2,,,,17,0.587867532097255,0.577350269189626,0.462910049886276,0.621581560508061,0.00574930760740833
"MOP4","ja","Monomanias enthusiastic , is unimaginable in this context solemn and do not fit them .",13,"1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 2, 3, 1",1.29411764706,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,3,1,,,,17,0.685994340570035,0,0,0.577350269189626,0.125382429988647
"MOP4","ja","That for people who do not experience this phobia in an extreme way , deal with the specific treatment to help them have been found .",24,"2, 1, 2, 1, 1, 1, 1, 3, 3, 1, 1, 1, 3, 2, 2, 2",1.6875,2,1,2,1,1,1,1,3,3,1,1,1,3,2,2,2,,,,,16,0.79320026895272,0.577350269189626,0.755928946018454,0.797724035217466,0.0486971171883759
"MOP4","ja","After reconnaissance sorties , PAF aircraft will destroy the position of Afghanistan , Afghan troops had been fired at the strut during the night .",22,"3, 1, 1, 1, 2, 2, 1, 2, 2, 2, 1, 3, 3, 1, 1, 3, 3",1.88235294118,3,1,1,1,2,2,1,2,2,2,1,3,3,1,1,3,3,,,,17,0.857492925712544,1,0.744023809142845,0.753778361444409,0.058684288994564
"MOP4","ja","Researchers have investigated the agriculture in polyculture to eliminate or farming , pesticides such as gardening dig -free , the need for both .",20,"1, 1, 3, 1, 1, 2, 1, 2, 1, 1, 1, 1, 3, 2, 2, 3, 1",1.58823529412,1,1,3,1,1,2,1,2,1,1,1,1,3,2,2,3,1,,,,17,0.795206225564457,1,0.755928946018454,0.65133894727893,0.0519828726072508
"MOP4","ja","In many cases , in fact , or are reserved only to high rank , and maintained by o'ercrowing generosity . ",17,"1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 2, 1, 1, 1, 3, 1, 2",1.38888888889,1,1,1,1,1,1,1,1,1,4,1,2,1,1,1,3,1,2,,,18,0.849836585598797,0,0,0.887625364598595,0.0352246175579861
"MOP4","ja","Municipalities and county parliament of each , it got two representatives elected to public office in the local elections of 1991 .",20,"3, 2, 2, 2, 1, 2, 2, 1, 1, 2, 1, 2, 3, 2, 2, 2, 1",1.82352941176,3,2,2,2,1,2,2,1,1,2,1,2,3,2,2,2,1,,,,17,0.63593377383646,0.5,0.640869944461656,0.621581560508061,0.00400669958572397
"MOP4","ja","But when communicating with each other , as well as members of any organization , some missionaries is using the terminology of a specific missionary .",23,"3, 2, 1, 2, 3, 2, 3, 2, 2, 3, 1, 3, 1, 3, 2, 1, 1, 3",2.11111111111,3,2,1,2,3,2,3,2,2,3,1,3,1,3,2,1,1,3,,,18,0.83235236379573,0.816496580927726,0.707106781186548,0.753778361444409,0.0261265889658753
"MOP4","ja","John King told the hood for the preparation of the controller of the discord between the allies of the villain of the Hood later .",24,"2, 1, 2, 1, 2, 1, 2, 3, 1, 1, 1, 2, 1, 3, 1",1.6,2,1,2,1,2,1,2,3,1,1,1,2,1,3,1,,,,,,15,0.736788397613007,0.577350269189626,0.707106781186548,0.668557923421521,0.0765631058394824
"MOP4","ja","His book , saying it was a  man of the best that we have , Chamberlain wrote a letter to Ashley on April 26, 1904 .",23,"2, 1, 3, 1, 2, 2, 2, 2, 3, 2, 2, 2, 1, 2",1.92857142857,2,1,3,1,2,2,2,2,3,2,2,2,1,2,,,,,,,14,0.615727926214882,0.957427107756338,0.640869944461656,0.603022689155527,0.0127052370593547
"MOP4","ja","Spence was married in 1958 . She and her husband , dentist ,",10,"1, 1, 1, 3, 2, 1, 3, 2, 2, 1, 1, 4, 2, 2, 1",1.8,1,1,1,3,2,1,3,2,2,1,1,4,2,2,1,,,,,,15,0.94112394811432,1,0.886405260427918,1.02985730108887,0.0459722854713289
"MOP4","ja","In 1995 , in order to ensure the presence of the company in the Asian market , sales and production company , was established in Tianjin / China .",24,"2, 2, 3, 3, 2, 2, 3, 3, 1, 3, 2, 2, 2, 3, 3, 3",2.4375,2,2,3,3,2,2,3,3,1,3,2,2,2,3,3,3,,,,,16,0.629152869605896,0.577350269189626,0.534522483824849,0.65133894727893,0.00417082417075509
"MOP4","ja","Volkswagen , was an early adopter of the restraint system passive .",10,"4, 3, 1, 3, 1, 2, 3, 1, 3, 2, 2, 4, 1, 2",2.28571428571,4,3,1,3,1,2,3,1,3,2,2,4,1,2,,,,,,,14,1.0690449676497,1.25830573921179,1.16496474502144,1.08362466945083,0.0145797018011342
"MOP4","ja","Located south of the main Dempster , it was north of Oakton.",11,"3, 2, 4, 3, 4, 3, 3, 4, 3, 3, 4, 3, 4, 2, 2, 2",3.0625,3,2,4,3,4,3,3,4,3,3,4,3,4,2,2,2,,,,,16,0.771902411793961,0.816496580927726,0.707106781186548,0.621581560508061,0.0726092050408927
"MOP4","ja","In describing what happened on September 16 Batman private Albert Scriven of Harold`, wrote a letter to the widow Mabel his :",21,"2, 1, 2, 1, 3, 1, 1, 1, 1, 2, 1, 1, 2, 1",1.42857142857,2,1,2,1,3,1,1,1,1,2,1,1,2,1,,,,,,,14,0.646206172658864,0.577350269189626,0.755928946018454,0.668557923421521,0.0223517507626574
"MOP4","ja","In the case of a great cataclysm , it is said only , that life is , stay in the field of seven of these in the world.",25,"1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 3, 3, 1, 1",1.375,1,1,2,1,2,1,1,1,1,1,1,1,3,3,1,1,,,,,16,0.718795288428261,0.5,0.462910049886276,0.389249472080761,0.0371336575901935
"MOP4","ja","Danmarks Radio , has an office in the city .",8,"2, 4, 3, 2, 3, 3, 2, 2, 4, 3, 3, 3, 4, 4, 2, 3",2.9375,2,4,3,2,3,3,2,2,4,3,3,3,4,4,2,3,,,,,16,0.771902411793961,0.957427107756338,0.744023809142845,0.717740562565273,0.0125621287587755
"MOP4","ja","He said for the state to correct its position , and might ask to prepare the company for the ship that sank .",21,"2, 1, 3, 3, 3, 3, 3, 2, 3, 2, 4, 2, 3, 1, 3, 2, 2, 3",2.5,2,1,3,3,3,3,3,2,3,2,4,2,3,1,3,2,2,3,,,18,0.785905247993376,0.957427107756338,0.755928946018454,0.792961461098759,0.0305913329343502
"MOP4","ja","Alabama International Auto Show features 36 domestic end , hundreds of cars that represent the track and imported cars .",18,"3, 2, 3, 3, 3, 2, 3, 3, 2, 2, 2, 3, 4, 1, 2",2.53333333333,3,2,3,3,3,2,3,3,2,2,2,3,4,1,2,,,,,,15,0.743223352957207,0.5,0.462910049886276,0.514928650544437,0.112798181001091
"MOP4","ja","Victory of Kublai was left Alghu as standing ally the only Ariq blur .",13,"1, 2, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1",1.22222222222,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,,,18,0.427792631946499,0.5,0.462910049886276,0.452267016866645,0.0194209635534593
"MOP4","ja","Fails to hold his point , SA fell sharply in the ranking of the second round after just horrible losing streak at Wimbledon .",22,"1, 3, 3, 2, 2, 1, 3, 2, 3, 1, 2, 2, 4, 3, 3, 1",2.25,1,3,3,2,2,1,3,2,3,1,2,2,4,3,3,1,,,,,16,0.930949336251263,0.957427107756338,0.83452296039628,0.792961461098759,0.0170758027878873
"MOP4","ja","Served in both the East India Company and the Company Moscow (1583-1642) John Weddell , was the captain of the sea of English .",21,"4, 2, 3, 1, 3, 3, 1, 3, 2, 4, 3, 2, 3, 2, 2",2.53333333333,4,2,3,1,3,3,1,3,2,4,3,2,3,2,2,,,,,,15,0.915475416434127,1.29099444873581,1.0690449676497,0.996204919895622,0.045293506396396
"MOP4","ja","During this time , he was used , Don Maxwell , and Chester Rudd , the stage name some .",15,"1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1",1.05555555556,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,,,18,0.235702260395516,0,0,0,0.0142977396044842
"MOP4","ja","Three seasons in the NFL, he played 1 and 2 and the Seattle Seahawks at Miami Dolphins .",17,"2, 3, 4, 2, 1, 3, 2, 1, 1, 1, 2, 2, 1, 1, 3",1.93333333333,2,3,4,2,1,3,2,1,1,1,2,2,1,1,3,,,,,,15,0.961150104723255,0.957427107756338,1.03509833901353,0.953462589245592,0.0070765172802264
"MOP4","ja","You can tail of the lion head traditional completely separated , it is webbed or has been partially separated .",18,"1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,16,0,0,0,0,0
"MOP4","ja","I won the ASEC Mimosa 3 - advanced to the second round with 0 in the summary .",16,"1, 2, 3, 3, 3, 3, 2, 1, 2, 4, 2, 3, 3, 1, 2, 2",2.3125,1,2,3,3,3,3,2,1,2,4,2,3,3,1,2,2,,,,,16,0.873212459828649,0.957427107756338,0.886405260427918,0.90033663737852,0.0555702718354161
"MOP4","ja","In exchange for the equilibrium analysis , I die in Say's Law or derivative live its efficiency and optimization .",18,"2, 1, 1, 1, 3, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1",1.29411764706,2,1,1,1,3,1,2,2,1,1,1,1,1,1,1,1,1,,,,17,0.587867532097255,0.5,0.744023809142845,0.668557923421521,0.0293458677511123
"MOP4","ja","Calhoun County , Texas , Seadrift is a city of the United States .",11,"1, 3, 2, 2, 2, 4, 4, 4, 4, 2, 4, 2, 2, 2, 3, 1",2.625,1,3,2,2,2,4,4,4,4,2,4,2,2,2,3,1,,,,,16,1.08781125813871,0.816496580927726,1.16496474502144,1.11464085804543,0.0187662904890171
"MOP4","ja","Meyer in a creative manner in which he uses the historical materials of which you have a superior knowledge .",19,"2, 1, 2, 1, 2, 1, 3, 2, 2, 1, 1, 1, 2, 1, 2, 1, 1",1.52941176471,2,1,2,1,2,1,3,2,2,1,1,1,2,1,2,1,1,,,,17,0.624264272846798,0.577350269189626,0.707106781186548,0.668557923421521,0.00819125918687813
"MOP4","ja","As a result , government agencies , began to work with customers to expand the business , based in Dubai , Qatar , Egypt , Syria , Saudi Arabia .",22,"3, 2, 4, 2, 3, 2, 3, 1, 3, 2, 2, 2, 3, 2, 4, 3, 2, 4",2.61111111111,3,2,4,2,3,2,3,1,3,2,2,2,3,2,4,3,2,4,,,18,0.849836585598797,0.957427107756338,0.925820099772551,0.792961461098759,0.0358955557938122
"MOP4","ja","Area of the decagon regular (having a length of sides =  t  )",10,"2, 3, 4, 2, 3, 2, 3, 2, 2, 1, 3, 2, 2, 3, 3",2.46666666667,2,3,4,2,3,2,3,2,2,1,3,2,2,3,3,,,,,,15,0.743223352957207,0.957427107756338,0.744023809142845,0.792961461098759,0.0247242948310979
"MOP4","ja","TVP Opole is one of the branch of the public television station TVP, Poland.",14,"3, 2, 2, 2, 3, 4, 3, 2, 4, 2, 2, 3, 1, 2, 3, 3, 2, 1",2.44444444444,3,2,2,2,3,4,3,2,4,2,2,3,1,2,3,3,2,1,,,18,0.855585263892997,0.5,0.744023809142845,0.778498944161523,0.0416442340880119
"MOP4","ja","He returned to Darlington , but was released was the Cup and the League of 49 for the club , in the summer of 2007 .",23,"2, 1, 1, 1, 1, 3, 4, 3, 1, 1, 1, 3, 2, 3, 2, 2",1.9375,2,1,1,1,1,3,4,3,1,1,1,3,2,3,2,2,,,,,16,0.997914491994847,0.5,1.19522860933439,1.11464085804543,0.0736972139656881
"MOP4","ja","On May 7, 2013 , Burton , has announced he is to retire from international rugby .",14,"2, 4, 2, 3, 3, 3, 3, 3, 3, 3, 2, 2, 4, 3, 4, 3, 3, 4",3,2,4,2,3,3,3,3,3,3,3,2,2,4,3,4,3,3,4,,,18,0.685994340570035,0.957427107756338,0.640869944461656,0.621581560508061,0.00592081513326326
"MOP4","ja","I can building of Endo Pharmaceuticals is described as matte building in broad planning and shallow profile to cause landscape .",20,"1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 3, 1, 3, 1, 1",1.4375,1,1,1,2,1,2,1,1,1,1,2,3,1,3,1,1,,,,,16,0.727438428093173,0.5,0.462910049886276,0.668557923421521,0.0321160972195768
"MOP4","ja","March 2014 by Razor & Tie, It was released by Cooking Vinyl in Europe in North America .",16,"3, 1, 3, 3, 2, 3, 2, 2, 3, 1, 2, 1, 2, 2, 2, 4, 1",2.17647058824,3,1,3,3,2,3,2,2,3,1,2,1,2,2,2,4,1,,,,17,0.88284300116492,1,0.744023809142845,0.834847109936722,0.139619648207713
"MOP4","ja","At the time it was first released , I was adopted modern technology such as Controller Area Network .",17,"1, 2, 2, 3, 1, 2, 2, 2, 4, 3, 3, 1, 1",2.07692307692,1,2,2,3,1,2,2,2,4,3,3,1,1,,,,,,,,13,0.954073587443029,0.816496580927726,0.640869944461656,0.937436866561092,0.0495395537097376
"MOP4","ja","Served until June , 1932 she was laid up the  New  .",10,"4, 1, 1, 2, 2, 1, 2, 1, 1, 3, 2, 1",1.75,4,1,1,2,2,1,2,1,1,3,2,1,,,,,,,,,12,0.965307299163423,1.4142135623731,1.03509833901353,0.965307299163423,0.0674882598252217
"MOP4","ja","Specialty retailer of more than 200 features and 20 anchor over Mall , as well as entertainment theme restaurants , casual dining , state-of-the-art , various .",22,"2, 3, 1, 2, 1, 1, 2, 1, 2, 2, 1, 2, 4, 4, 2, 1",1.9375,2,3,1,2,1,1,2,1,2,2,1,2,4,4,2,1,,,,,16,0.997914491994847,0.816496580927726,0.744023809142845,0.65133894727893,0.0398345513306947
"MOP4","ja","Captain of England , he was the first black captain of the sports side of the people of which the UK in 1972 .",22,"1, 2, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 4, 3, 1",1.66666666667,1,2,1,1,2,1,2,1,2,1,2,1,4,3,1,,,,,,15,0.899735410842437,0.5,0.517549169506766,0.514928650544437,0.0300169182195333
"MOP4","ja","Deportation has been released professionally in Japan after him.",9,"2, 1, 1, 3, 1, 1, 3, 1, 1, 1, 2, 4, 2, 1, 3, 1, 2, 1",1.72222222222,2,1,1,3,1,1,3,1,1,1,2,4,2,1,3,1,2,1,,,18,0.9582800496696,0.957427107756338,0.916125381312904,1.05528970602217,0.0417199503303999
"MOP4","ja","Generals , led by Oshawa Mayor John Gray was able to call the new arena downtown Oshawa home of their own .",20,"3, 1, 4, 3, 3, 2, 3, 3, 2, 2, 1, 2, 1, 1, 4, 2, 3, 3, 2",2.36842105263,3,1,4,3,3,2,3,3,2,2,1,2,1,1,4,2,3,3,2,,19,0.955133865881839,1.25830573921179,0.886405260427918,0.90033663737852,0.0411828803507687
"MOP4","ja","Haslum is a district in the municipality Baerum , Norway .",9,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 2, 4",3.83333333333,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,2,4,,,18,0.514495755427527,0,0,0,0.264495755427527
"MOP4","ja","Olympic performance of his best is finished five days , it was in 2004 .",13,"1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1",1.3125,1,1,1,1,2,2,1,1,2,1,1,2,1,2,1,1,,,,,16,0.478713553878169,0,0.462910049886276,0.492365963917331,0.0185316042206778
"MOP4","ja","I have taught in all grades as a second foreign language mandatory and French or German either .",17,"2, 1, 2, 1, 1, 2, 1, 1, 4, 2, 1, 2, 2, 1, 2, 1, 2, 1, 1",1.57894736842,2,1,2,1,1,2,1,1,4,2,1,2,2,1,2,1,2,1,1,,19,0.768533196975772,0.577350269189626,0.517549169506766,0.887625364598595,0.0173720510176035
"MOP4","ja","Based on the relational algebra , relational database model , introduced a Structured Query Language (SQL) that does not depend on the programming language .",21,"3, 3, 3, 1, 1, 1, 4, 2, 3, 1, 2, 3, 3, 1",2.21428571429,3,3,3,1,1,1,4,2,3,1,2,3,3,1,,,,,,,14,1.05090228108783,1,1.16496474502144,1.05528970602217,0.00438742493434274
"MOP4","ja","The cylinders are , typically , oxygen-enriched air (or atmospheric ) breathing air are mixed .",11,"2, 2, 3, 2, 3, 3, 1, 2, 2, 2, 2, 1, 2, 1, 1",1.93333333333,2,2,3,2,3,3,1,2,2,2,2,1,2,1,1,,,,,,15,0.703731550548997,0.5,0.707106781186548,0.668557923421521,0.0632189353286483
